"","s27_7","s30_24","s34_24","s27_13","s27_23","s30_9","s34_9","s30_3","s30_7","s27_6","s34_7","s30_22","s27_24","s30_27","s34_3","s27_3","s34_25","s27_18","s30_18","s34_22","s27_8","s30_17","s34_20","s30_30","s30_20","s27_20","s34_30","s30_6","s34_6","s27_12","s30_12","s34_28","s27_2","s30_2","s34_2","s34_12","s27_1","s34_21","s34_19","s27_17","s34_13","s30_13","s27_9","s34_17","s30_11","s27_11","s34_11","s34_31","s27_21","s30_21","s30_14","s34_32","s30_4","s34_15","s30_1","s27_19","s30_28","s34_1","s34_27","s27_15","s30_15","s30_8","s34_8","s27_27","s34_34","s27_26","s30_23","s30_29","s34_23","s34_16","s30_26","s34_26","document","s30_10","s34_18","s34_10","s30_16","s27_25","s34_29","s27_10","s34_5","s27_5","s30_5","s27_4","s34_4","s30_25","s27_22","s27_14","s34_14","s30_19","s27_16","s34_33"
"s34_30",0.109677751957613,0.0390880961493622,0.0653422921418989,0.00570154963384494,-0.0370035521326937,-0.0877206854802461,-0.0585327423733164,0.070167470643934,0.167701028531467,0.179148730850046,0.232568406333789,-0.0537600855088312,-0.0944372846945267,-0.0757043325660366,-0.0979429694179412,0.0971929379920132,0.20615896852567,0.296074208327341,-0.000189495252611192,0.0211727250400486,0.622240917860491,0.580204755543727,0.66330808561605,0.309311256403589,0.474932324267658,0.609741689794254,1,-0.02313220374951,0.000606727155031607,0.0695845506492566,0.138897253794842,0.0171817265578997,-0.172657508998302,-0.116720708612064,-0.193171815398023,0.126617264764391,-0.0290115746943819,-0.0761293792510409,0.150415234821031,0.140683303474332,-0.0198109407843062,0.142157034419681,0.0691222401042388,0.133291517456193,-0.0725387125313399,0.0327885080321704,0.0377289828287621,-0.135786150882328,-0.133750580129758,-0.123091004369731,-0.0903893112277483,-0.118190156638367,-0.109825353921128,-0.0590087299871957,0.0205104197170938,0.0634546015470212,-0.0440880783683164,-0.108721331533148,-0.0648729714577894,-0.107459133348205,-0.10545311669284,0.264240214586964,0.264477494041059,0.0509809049703848,0.326684486464582,0.0765668073737729,-0.0682807174158428,0.0890550610549222,0.154236464090381,-0.0728306337438651,-0.0615228381087746,-0.147404844544297,-0.0272508181767301,-0.168986274780735,-0.0351580193860661,-0.270712860961213,-0.273550496383895,-0.294860495460144,-0.332227833794311,-0.284190735856091,-0.349590113012296,-0.165188008324491,-0.13296266649704,-0.256857829244478,-0.330302413726241,-0.181684584593313,-0.0685362497491837,-0.248009089235907,-0.275753652833578,-0.149478642606886,-0.22300726508146,-0.121175960395277
"s30_6",0.0433859087755594,0.03192536304489,0.0112812481134046,-0.133935213729517,-0.142572651510197,-0.140830927480605,-0.121575662017107,-0.0145120642647524,0.00768513713244133,0.146009224480014,0.000649016733856957,-0.0537019053555976,-0.172002529968964,-0.18648286629011,-0.174445479332971,-0.151270124103028,-0.0727135891612034,-0.0548741012857273,-0.00236025895276263,-0.0119378001107796,-0.0704372298207295,-0.0573289358774011,-0.0504505897688408,0.0704286828350499,0.00903983838770301,-0.0714533208723308,-0.02313220374951,1,0.534065891653837,0.143209181528027,0.145557150644937,0.0383361549264208,0.195928729806864,0.0666789515583813,0.17138177086231,0.198560191627007,0.327328052124329,0.0579080007304726,0.0912455580043359,0.197816996449221,0.151879629999695,0.104604301663331,0.00367830987507316,0.0853935350975299,-0.0737624678949574,0.10825491114289,-0.0584104744613457,0.0785283262537586,0.00275956143918706,0.022664768952137,-0.177620573482632,-0.0775651640615223,-0.0448184162876464,0.0887636908209517,0.0441324796886344,-0.0384022163736638,-0.0385266306418516,0.0335713425031454,0.0337325452209212,0.00507245668075945,0.0922444880540807,-0.0265169711785952,-0.0572677991320323,-0.0701576455973975,0.0983706334159736,-0.150925028217885,-0.0589245497480138,-0.0442112508453801,-0.0622240658816132,0.153370429247852,-0.00148060788439004,-0.0365716301317748,0.0225677930363283,0.0435662574146549,-0.0372968718359035,0.0999563170878798,-0.069357750162578,-0.0275378568359895,-0.0693617123694274,0.0627144012831874,-0.0656948468120663,0.139649575599376,0.0838467793270071,-0.00255677303720909,0.10222917296328,0.0303824856023785,0.0434949174431403,-0.0731838062302856,-0.0370418297828462,-0.0731821773316679,-0.0647836520883974,-0.121703063240186
"s34_6",-0.00315956026620557,-0.027590056421195,-0.0425097709736207,-0.118889697934686,-0.171933211132798,-0.132570735259534,-0.15965677481538,0.0446700060193592,0.0562664631067021,0.192796670140103,0.0964855010758943,0.0307321426859191,-0.0788116125438035,-0.120923508222153,-0.135654822712485,-0.149072965223897,-0.13100958826709,-0.0314545526157048,0.0113467662535088,0.0425676828730487,-0.113042170035112,-0.0850308847582731,-0.112979035233353,0.0302999351577857,0.0146078737280479,-0.0930426136208335,0.000606727155031607,0.534065891653837,1,0.184835002408579,0.207467557084229,0.107854739865126,0.155934636591329,0.109320886903019,0.215919831922796,0.26151665038764,0.349257246589469,0.14073823278728,0.0941312090864428,0.165601000445623,0.089625757988722,0.105603070016852,0.0679333909531793,0.0917254933247454,-0.00626412741787281,0.114060196086654,-0.00919121487354395,0.220033380711591,0.258038280198328,0.254098434140528,-0.0260101739598188,-0.0235601725988192,0.109641593963042,0.217565598308703,0.131135514335374,0.0787191619372322,-0.00857864921189315,0.0568158826941944,0.028390439783022,0.0219899452703917,0.0129686469015074,0.0244235395711265,-0.0943348001656396,0.00264464657121701,0.14700440244526,-0.173944632227808,-0.0772295747276013,-0.0631226151436476,-0.113045874717464,0.0615874853471699,-0.117783383615108,-0.197034021851199,-0.0446718083635415,-0.0736883387052568,-0.1110644483266,0.0214566499602237,-0.171710724554286,-0.172362050083073,-0.18842233461869,-0.108598178131559,-0.161591494297043,0.0986400367454633,-0.00212600442622277,0.0752174707680836,0.078633236445618,0.050829064952761,0.136872592150089,-0.0201541907873695,0.0397962716443921,-0.0152849364156065,-0.0835295766339013,-0.103262505487789
"s27_12",0.0596668199365431,-0.0640886242641053,-0.033622646860805,-0.185200997908603,-0.212506541935578,-0.162621115267688,-0.136814653705507,0.190428926891726,0.2172313436894,0.288676315177777,0.201006211331164,0.209176516396557,0.096645530221054,0.228492516168274,0.19794505540056,0.376990311278146,0.39889911858563,0.355111976524539,0.250146323784622,0.41162376588078,-0.00955213296510977,-0.0376722203788104,-0.00835792446208956,0.118213710300585,0.091309503188031,-0.00351035874084699,0.0695845506492566,0.143209181528027,0.184835002408579,1,0.390939004328751,0.0124872546548062,0.00645870243998728,0.00285751830483326,0.028129787665531,0.0838421220803671,0.111066945472549,0.0398374891377503,-0.0849376695173691,0.0495473865260383,-0.0987681191104201,-0.0674058783020691,-0.119955855199523,-0.0790081921132712,-0.0468227790970984,-0.0434413126800334,-0.0852725347444292,0.226400300279536,0.0894911989848212,0.165779383183453,-0.0563949425149343,-0.0485392164399635,-0.0400474751501614,-0.0592296126562946,0.0339651935240603,0.0555099567534849,-0.0262372419254802,-0.0220767132624169,-0.0884214002554722,-0.195327428220088,-0.135936046795636,0.112110760684681,0.150010148265911,0.0429501816359796,0.0847358192391074,-0.258484015872913,-0.124680230867464,-0.0689143716581701,-0.112015428883646,-0.192638249056206,-0.19230197438647,-0.231130275129632,0.0721139862065225,-0.158346939009715,-0.0362051814422975,-0.15578395691732,-0.20731001073394,-0.240056855030297,-0.207912516866973,-0.219260752414699,-0.220421758765371,-0.189132303446464,-0.183416892099458,-0.16889466394927,-0.138411403991395,-0.0137417360933803,0.0807304975167659,-0.174957766602522,-0.107554692929787,-0.166676802914403,-0.202555153822798,-0.0610088328558433
"s30_12",0.0511944318864957,-0.0137584042629562,-0.0064970220579386,-0.131056488697276,-0.158026214896672,-0.177427964174668,-0.130292277496738,0.133600874405461,0.193243036300927,0.193298952380084,0.125145054984868,0.0602686990961299,-0.0252732711366535,0.0187267217077898,0.000561722042970434,0.10966117602513,0.202881509448155,0.133725502374986,0.0934508702284497,0.158034492109602,0.00589877550401185,-0.0198549764206868,0.0310940607447348,0.159440026654739,0.140922055817822,0.0281382461827011,0.138897253794842,0.145557150644937,0.207467557084229,0.390939004328751,1,0.157091343644501,0.0337456105612157,0.0141867305003756,0.0713853627200818,0.312799855239095,0.196341194257604,0.0174415564822545,-0.0088762305574268,0.105803461960443,-0.0334429587398016,-0.0104310321965862,-0.0406859489505421,-0.00076233492722805,-0.0346519261242619,0.0147585003108706,-0.0424719762922402,0.0541286035506391,-0.00588136638850966,-0.0122795797530578,-0.0900755986372638,-0.0321535370545208,-0.0384541074436468,-0.0107925117185401,0.0543072033095132,0.0607445583498056,-0.0415142343155691,-0.0142125077694653,-0.043179287397582,-0.0939467467909098,-0.0740133558314915,0.0827014533958109,0.0733062528892425,0.0173988760047561,0.128927194090651,-0.144924035420515,-0.0616719379494174,-0.0639324809388825,-0.0670711897440013,-0.0347868188344953,-0.100425687350317,-0.142359838793292,0.0254447665884785,-0.0991738619299108,-0.018724349331514,-0.0993176726350482,-0.150347081720139,-0.150216118800433,-0.144753669628635,-0.135062564755367,-0.1525412253047,0.0255568376437974,-0.109957943440996,-0.0953480196632794,-0.11067463386237,-0.0311996260815373,0.0948870257247331,-0.0573904805032768,-0.060072718980557,-0.126135394616474,-0.092498587163702,-0.0526668529221216
"s34_28",-0.128659658839562,-0.137709078645285,-0.172000909618828,-0.10722100385905,-0.0993682292459261,-0.162814742887854,-0.216546191317551,-0.0250569553567888,-0.038365917579049,0.00447498295133644,-0.0225739334535523,0.0792607312162857,-0.0477026857571087,-0.0938060683239989,-0.0955278567217698,-0.124603289872024,-0.144044578516093,-0.0593691210594137,0.0148915818425568,-0.038884077393991,-0.0607674049450055,-0.0553737974638835,-0.0812571525815892,0.0334938555049352,-0.0130024138796241,-0.0220786915737673,0.0171817265578997,0.0383361549264208,0.107854739865126,0.0124872546548062,0.157091343644501,1,0.129580907622564,0.14723754454379,0.164907742240473,0.197369188723669,0.125537702853959,0.0353337298460008,0.15410986507239,0.115971793971937,0.0622816094686353,0.0466937455383315,0.0622518222460837,0.0430154809201162,0.139460843156987,0.0971397407751361,0.146030123189859,0.212238323392943,0.148900520645609,0.10272506777765,0.107159727928443,0.180951019847464,0.157929425696864,0.0838002871526778,0.108679908548306,0.120384553158947,0.142887817881364,0.107938363549491,-0.0356396270225864,0.0341829920713701,-0.0210240168681831,0.0171410139395333,-0.0566161838245986,0.0648451927470487,0.179348577741201,0.00777886589336889,0.147925147939534,0.0177693736162207,0.0293615296978115,0.097311649233375,0.026505159258518,-0.045459409614802,-0.0440928534853394,-0.0975162375702878,-0.150949640851113,0.0106416998571075,-0.112551260485123,-0.115701335230512,-0.116882115140031,-0.0856725459579617,-0.0478601555212447,0.0659366011822354,0.000275065818550304,0.0992776732308142,0.0812505330728332,0.0809153547382114,0.295471125325334,0.102763191595553,0.111087925404685,0.0544736566351972,-0.0162084251995075,0.0213962816348833
"s27_2",-0.146049572156848,-0.104039775533814,-0.125943461080402,-0.137054630649544,-0.139910237692926,-0.102783626580198,-0.133451268643662,-0.113539351266132,-0.107882693057834,-0.0904346314261079,-0.131824222587713,0.000368714432159808,-0.119162726972946,-0.129620667823294,-0.130718758856763,-0.199193794646647,-0.136447595601031,-0.130103600082518,-0.0357591466262166,-0.0503652498632077,-0.192198907100958,-0.126635745990991,-0.162279922677329,-0.0909059500899035,-0.121061157290045,-0.203024162872747,-0.172657508998302,0.195928729806864,0.155934636591329,0.00645870243998728,0.0337456105612157,0.129580907622564,1,0.516988063475318,0.657496381233147,0.182494111559389,0.211645537218741,0.125826684188172,0.0721150079658617,0.073213219980996,0.0612321833031441,0.0252872281303199,0.0349145026972687,0.0208403863471574,0.00528964984580678,0.0691193897034788,0.0049248256594863,0.165925574594695,0.115166040979909,0.112834157709209,-0.00679317124661794,0.0777277179699404,0.135166151208332,0.0953770569127166,0.0652668870664906,-0.0027195638963823,0.00465368312552675,0.08615007994199,-0.0510450426388416,0.00784407451449359,0.0106897774754076,-0.0657127528022555,-0.0940611570391837,-0.0906107942104468,-0.0167506950487978,-0.13238403492475,0.183347298708159,-0.0109107745119017,-0.0509124667415548,0.0727718476361971,0.019664346318581,-0.0209249657795513,-0.00515772895677907,-0.00229909472140441,-0.0807775404082657,0.098846181423539,-0.000178891349691271,0.00353539346286533,0.0561497402520987,0.0524928858115115,0.0746349122135049,0.155988868628426,0.0699424805874191,0.226148782403743,0.191041672463931,0.192943754446931,0.0694216236272153,0.00943572144011981,0.0790899136306711,0.0441564833681036,-0.0450463842578581,-0.0963420966757516
"s30_2",-0.106566389532364,-0.100911648780527,-0.102977862062543,-0.032857032375,-0.0966392369138734,-0.107233021031363,-0.114337830733151,-0.109996612563688,-0.0899756862816734,-0.0681041963345828,-0.102947612462505,-0.00595253927991601,-0.0339897078945865,-0.0648619506354384,-0.0536660164804093,-0.107639325200279,-0.0930173423789824,-0.0605077941604239,-0.0356161182954929,-0.0325664080333107,-0.105757895176555,-0.100843114545514,-0.109754992881678,-0.000569836572354143,-0.106649105308524,-0.0974463944143983,-0.116720708612064,0.0666789515583813,0.109320886903019,0.00285751830483326,0.0141867305003756,0.14723754454379,0.516988063475318,1,0.715076751440281,0.156350923825645,0.181973419076397,0.132034376168187,0.0193868900215363,0.0626630633158334,0.0626926985213489,0.0538918971578616,0.0711031200248041,0.0457207098753627,0.0371933151948851,0.0674155011814874,0.0405536942632386,0.141120462974214,0.0963838375580269,0.0704394793003708,0.0376250586442214,0.110001098583693,0.179662610231613,0.140301546080404,0.109469265040446,0.077289293775641,0.0605652163110377,0.111858093934398,-0.0339270276664694,0.0149882568506245,0.021597197891465,-0.0093935578138315,-0.0557583091686403,-0.0230882025497152,0.0261739242999188,-0.0683040077986645,0.000668774288306628,-0.0252591418969792,-0.0292317421062658,0.0202053449833589,-0.0787134405855839,-0.0747423222054491,-0.0206806744749908,-0.0813052303476269,-0.0666732842379426,-0.00527920189781559,-0.0877165975189173,-0.0842536406202201,-0.0807479217226693,-0.0604101915330733,-0.0432584257003725,0.0683382011688589,0.0540937354368798,0.156087102965702,0.16557992258803,0.0458820069061442,0.0569940823362597,0.0466807746468441,0.080065138004731,0.150145301649472,-0.0168452744146479,-0.0455126271739565
"s34_2",-0.134946128040649,-0.104704670656848,-0.13291724788833,-0.0791544496898759,-0.122091840351674,-0.1151320909216,-0.154435374476466,-0.123936765230501,-0.11603754456399,-0.0728659172300158,-0.141359660272235,0.00978670507945553,-0.0727269661874549,-0.102628325539732,-0.107812847454775,-0.173974074996809,-0.165297720499369,-0.09603070122295,-0.0247064984490879,-0.0303868173935877,-0.162923232040079,-0.124089424060742,-0.170736013984266,-0.0518662920251499,-0.130573189875123,-0.165502670295992,-0.193171815398023,0.17138177086231,0.215919831922796,0.028129787665531,0.0713853627200818,0.164907742240473,0.657496381233147,0.715076751440281,1,0.257884435477573,0.320291251955316,0.254401479987503,0.0335693032536226,0.122142690375733,0.121523454101676,0.0976904928462417,0.0929411311918202,0.0926602809390378,0.0383641631781784,0.113624819956835,0.0153718497573624,0.232274532313654,0.151069859112674,0.170023300453779,0.0313718983905518,0.097797496364073,0.201207079092282,0.171840346246845,0.119123332389275,0.0587120014853199,0.0787328728384905,0.182341367312708,-0.05056243900839,0.0220991885641402,0.0165265202323994,-0.0375934346846519,-0.10859589734604,-0.0607879958600562,0.0166768731246037,-0.11115245853939,-3.84650292342774e-05,-0.0323092773620502,-0.0642240233347017,0.0183459560690745,-0.060766667965505,-0.101569752890091,-0.0185487268732065,-0.0558889514322951,-0.09933234008181,0.0377098845832594,-0.0865085033472123,-0.091231962527402,-0.0925422622223571,-0.0391754276442362,-0.0451728804070156,0.121892156898284,0.067993139312666,0.207074423454637,0.209073994760218,0.120212934194755,0.106231270956401,0.0186635222755558,0.0748895554682841,0.0918271128962533,-0.0663670728077364,-0.121776257839844
"s34_12",-0.0477173766368574,-0.00745408650344846,-0.0454683239635177,-0.00167700208323092,-0.0504055198312912,-0.0883407592943451,-0.115141780431848,-0.170017618922339,-0.109254227165679,-0.0495738327070615,-0.152372991345253,-0.0296874548356544,-0.111669979066084,-0.139291612608228,-0.153135540902184,-0.150908210032206,-0.119061375271239,0.0446743177351773,-0.00792562054785119,0.0339631680283239,0.0728653028620682,0.130367966791975,0.128796050073641,0.0601654681220069,-0.0288862556076557,0.0845747090746999,0.126617264764391,0.198560191627007,0.26151665038764,0.0838421220803671,0.312799855239095,0.197369188723669,0.182494111559389,0.156350923825645,0.257884435477573,1,0.424544625684159,0.259052816730595,0.175536999863213,0.264326090126528,0.0958749881815578,0.29883822175034,0.200561192530418,0.187407880201554,0.0367035286807824,0.27526339871696,0.150876501081798,0.136397356817172,0.0700426433768683,0.0771967113097092,0.0146520789976003,0.0825106530515682,0.0990174254109364,0.219962809534364,0.0991162247956305,0.129782718393642,0.0896459853754808,0.132584819155512,-0.101862487694953,0.00598283761839882,-0.0232689234739533,0.100747549785499,-0.0213334211031963,-0.0725323050213905,0.0900763504064439,-0.0226622402953171,-0.00910413264194096,0.057450013223197,0.064943978968873,0.167229278961034,-0.0455904640246146,-0.126474446240468,-0.0367503685145457,-0.132701714729483,-0.111005169514182,-0.117599644760778,-0.183742337727011,-0.203367477605687,-0.232989751647712,-0.171149910500122,-0.230184479831099,0.0193760552791306,-0.00939243498586888,0.00650782296662534,-0.0275652655230843,-0.036804287721677,0.0104990435313662,-0.112694347043611,-0.110384154392176,-0.0228988612938554,-0.191431521430761,-0.288312816673975
"s27_1",0.0253772842065507,0.036078563718119,0.00254806390774704,0.0272199760767518,-0.0963935614115033,-0.022436484725019,-0.0660045044776181,-0.115572015586969,-0.0892160523794371,-0.031304452927056,-0.10407525164933,0.026225062820013,-0.104322134770416,-0.125270404963555,-0.10967263305454,-0.157287403043875,-0.11222527216594,0.0087242926425878,-0.0326832223144506,0.0222360273332868,0.00322150484114501,0.00597214122254114,0.0148302893845916,0.0874195228935494,-0.0654529697239004,-0.143300027839521,-0.0290115746943819,0.327328052124329,0.349257246589469,0.111066945472549,0.196341194257604,0.125537702853959,0.211645537218741,0.181973419076397,0.320291251955316,0.424544625684159,1,0.557933149066392,0.148107979683591,0.297451547190012,0.196487561821798,0.350749743591765,0.216795768833418,0.206962149145255,0.000803123745840383,0.273763968101176,0.105747893797758,0.174905221524295,0.0840452425957414,0.180742817485875,0.0362040423137167,0.0941396080898126,0.122990024108661,0.321192552923362,0.315159019125749,0.12608170903271,0.0762503053359453,0.225380234759433,-0.00618805428148714,0.0510308595282552,0.0551876747484156,0.0774280957215122,-0.0342475686522941,-0.0292970567008231,0.0960557670145084,-0.190563422261026,-0.0793742446871706,-0.0852826546954779,-0.0870766760163719,-0.0280584252980917,-0.20036567501137,-0.252330401141264,-0.026828713526547,-0.170370951387169,-0.117391878876805,-0.081244136667797,-0.255921392717081,-0.291444762479681,-0.264101429501933,-0.220176253730955,-0.220602180945419,0.110097321444297,0.0615823656093601,0.0308680353905069,0.081293136041038,-7.20629401700078e-06,0.0209079808324574,-0.190915254151686,-0.113512459825944,-0.0199385468139657,-0.260352018816714,-0.231499351523016
"s34_21",-0.0632776595119441,-0.024335245555112,-0.044347133443909,0.0643676697283014,-0.0817219069630989,-0.0246818882598842,-0.0683888946252498,-0.180929706278247,-0.153564396719543,-0.115076300970984,-0.198567239949138,0.110264888918166,0.168242551779545,0.118630579547264,0.127783286023741,-0.0111382992938883,-0.0970130159455332,0.0433895210267266,-0.0145142080336459,0.0560657303799375,0.0145686274122254,0.0160850569592714,0.0171621247929712,-0.0262704866954099,-0.126609830553761,-0.122050988731404,-0.0761293792510409,0.0579080007304726,0.14073823278728,0.0398374891377503,0.0174415564822545,0.0353337298460008,0.125826684188172,0.132034376168187,0.254401479987503,0.259052816730595,0.557933149066392,1,0.0763986505653275,0.15665456570762,0.126765066430566,0.295363397842742,0.165540560363754,0.141018219633362,0.038284519147544,0.188537855541531,0.17245183104763,0.137767677016738,0.102046935124041,0.302889561777793,0.181309887325625,0.152775978099422,0.158516668395321,0.333286385806794,0.137798651966096,0.0801455856692629,0.0798309544544521,0.145570102700687,0.00269961313752449,0.0913276713075945,0.015864207706171,0.0707793928059998,-0.0049920979959972,0.0587245983726802,-0.0173904631027631,-0.106373712741186,-0.121897663130115,-0.0807143348532291,-0.0693375955914361,-0.0690147800143237,-0.203512220616567,-0.252299981512351,-0.0761559343431172,-0.169804514894592,-0.0913726839199666,-0.154227618509884,-0.233084355210664,-0.23890517622468,-0.253003004104035,-0.201963547844586,-0.239338175722885,-0.00351775525118603,-0.00287788827260307,0.0442902893242149,0.039612130199081,-0.0540684784947688,-0.0316939370609779,-0.130929961019119,-0.121148111221373,-0.0124965249725515,-0.219489425172121,-0.239214170829634
"s34_19",-0.039508092896738,0.0072374841599463,-0.068333441667779,-0.0308049966624378,-0.0371112789357955,0.0158749994410666,-0.109006274375595,-0.163057495766071,-0.150383371354175,-0.107689693247373,-0.131421435544371,-0.110574619564784,-0.211696582897186,-0.237407162557643,-0.271189315853157,-0.161661237667734,-0.150816477738322,-0.0352768920519452,-0.0824584965809451,-0.119109080465622,0.156470634480348,0.19280760964231,0.185363968513312,0.0713952271300345,-0.0254885368484502,0.0553208885836179,0.150415234821031,0.0912455580043359,0.0941312090864428,-0.0849376695173691,-0.0088762305574268,0.15410986507239,0.0721150079658617,0.0193868900215363,0.0335693032536226,0.175536999863213,0.148107979683591,0.0763986505653275,1,0.225347271015572,0.220557597841939,0.239031406964399,0.228887755320578,0.259908705144599,0.00909537570861725,0.105259093593757,0.294934052504902,0.0633594183559442,0.0452843458158267,0.0482678775659401,0.0420935180829982,0.13047655648268,0.149619484643094,0.279091669675619,0.0958573463541603,0.11321292431208,0.0411368470779642,0.0845347299201669,0.108318276940677,0.363659843113421,0.309947206067397,-0.0585704731788534,-0.101133143733301,-0.0450922011371771,0.0613409412001533,0.0317067301909178,0.168484571688722,0.0157728941877438,0.0649074269883664,0.195848237588446,-0.0459204714615258,-0.0772568111927644,0.154953752212708,-0.0919006705174079,-0.153331059574471,0.026367093920101,-0.140251954410581,-0.143317200261261,-0.183930883179172,-0.0899525142332748,-0.142140262642146,0.141998085452913,0.195336588431638,0.0648348818498567,0.118649443367156,-0.0357982730200814,0.0565792608077634,-0.0712271869857549,-0.101051212166965,0.042342489427903,-0.167397577254324,-0.189601034595764
"s27_17",0.232693543039951,0.189013583215879,0.177808275502111,0.000929254407100898,-0.115722369089413,-0.0451395007273297,-0.0460734894875505,-0.0775770551528961,-0.0173976414339347,0.070729416516002,-0.00922937813284398,-0.0611815468666201,-0.230559809229168,-0.202055032168121,-0.209590638293843,-0.152826497866411,-0.0511268494663185,0.0466727316530454,-0.072535699709296,-0.0291579918219299,0.204085152580821,0.177270406643314,0.227857732439136,0.0904328025635681,0.0715910389561601,0.0462152380152627,0.140683303474332,0.197816996449221,0.165601000445623,0.0495473865260383,0.105803461960443,0.115971793971937,0.073213219980996,0.0626630633158334,0.122142690375733,0.264326090126528,0.297451547190012,0.15665456570762,0.225347271015572,1,0.613054341076611,0.55621860439141,0.305463906332379,0.40462282635853,-0.0409596416260762,0.176389429289797,0.0402823684856864,0.0325674699184145,-0.122804725673626,-0.0541958225465756,-0.0868946600515689,-0.0843561841346179,-0.0351395285919085,0.127912103976334,0.11252589982142,-0.0403646776689312,-0.0446942674234653,0.02099198505734,-0.0567835535366921,-0.0621429844901138,0.0153971675129673,0.0272267766332003,-0.00110118649050028,-0.084707004783081,0.0831506452679274,-0.234464727713306,-0.0317314788203763,-0.0312226717246614,-0.0858330938416208,-0.108013296900026,-0.15012750692231,-0.23297003259001,0.0247357996028021,-0.13675268477905,-0.105119621136147,-0.0666158304068015,-0.217757999450636,-0.252329367439993,-0.243251828858994,-0.184963777670472,-0.241599124277041,0.301614429015199,0.260353505143587,-0.0592886884800825,-0.0732495029471423,-0.0376842427782176,-0.0593747297088324,-0.268996774784496,-0.199698795138258,-0.0030848547911466,-0.230099053590438,-0.19937199178679
"s34_13",0.257289633318446,0.273093228076169,0.293726703041106,0.0508707499214699,-0.0518478057766992,0.0321328441289135,-0.00747141499931224,-0.185657971497393,-0.165897253951746,-0.0268186793527775,-0.135843895443407,-0.138679224251863,-0.209666929536407,-0.259001293643615,-0.269012344626389,-0.236349185636966,-0.177452389478267,-0.121873520426212,-0.146112139483232,-0.16032578002849,0.0592539217887581,0.0973117266465615,0.148657368606612,0.0358492266687525,-0.0439448114683675,-0.0730721334910639,-0.0198109407843062,0.151879629999695,0.089625757988722,-0.0987681191104201,-0.0334429587398016,0.0622816094686353,0.0612321833031441,0.0626926985213489,0.121523454101676,0.0958749881815578,0.196487561821798,0.126765066430566,0.220557597841939,0.613054341076611,1,0.524869685839715,0.316111603800633,0.464515513430541,0.000461355626547811,0.10345872143075,0.000906203244368885,-0.0701767035800708,-0.134849066424246,-0.0781337856998967,-0.104169232434849,-0.133489658142312,-0.036989174095686,0.21129503077299,0.0629051957793428,-0.123733803102647,-0.0143996189617599,0.0277533701386717,0.0811495392041773,0.0933487908545484,0.194620212808789,-0.118964516117554,-0.129918164121942,-0.0856103015661745,-0.0181585237778928,-0.172331700787775,-0.0653650095170007,-0.102263994791465,-0.171814391387402,-0.0778823061497492,-0.088209089305673,-0.176799309938968,-0.0151082436442336,-0.0254363938383138,-0.108347128552423,0.0879877426636293,-0.103293387171936,-0.103728794520127,-0.137819451460203,-0.029554453935801,-0.151428717238901,0.595550697611395,0.621332986926109,0.0123934427723061,0.0294438188018224,-0.035421112414309,-0.0911446729483617,-0.210717837497528,-0.199140839466088,0.0789187607659253,-0.143320623945669,-0.197295987330608
"s30_13",0.17002429276544,0.178733850255064,0.220828796198588,0.12750464252768,-0.0131024854187835,0.0424622963238006,0.0429273313767799,-0.260282857632303,-0.163630293494353,-0.0822573108071036,-0.139106401174271,-0.098752845796786,-0.182300194606797,-0.245669553189871,-0.217563133651765,-0.18358375229146,-0.11333789663585,0.0365083956281953,-0.126278611922411,-0.0843701237183102,0.25842594098406,0.347551547579191,0.332201002848428,0.0930823662842137,-0.0518394298373561,0.0451440189479105,0.142157034419681,0.104604301663331,0.105603070016852,-0.0674058783020691,-0.0104310321965862,0.0466937455383315,0.0252872281303199,0.0538918971578616,0.0976904928462417,0.29883822175034,0.350749743591765,0.295363397842742,0.239031406964399,0.55621860439141,0.524869685839715,1,0.532351151508273,0.583209329598024,-0.0281770943101751,0.24094544372713,0.13432066298166,-0.029239668840883,-0.0999262531122865,-0.0801692314769783,-0.0388128251225972,-0.0464264559701201,-0.00366614966663286,0.21715439443377,0.183284679680587,-0.0339358573444379,0.000524004777744847,0.0436743336369762,-0.0553249709881074,-0.00269774909708911,0.010018652047478,-0.0392758364134556,-0.0532358078329072,-0.0912311890128819,0.00863983019765712,-0.126891571082875,-0.0944804328897085,-0.0662026530240512,-0.0763474234042002,-0.109139336980739,-0.191416591308011,-0.244547291123751,-0.0472825280639799,-0.198598301603931,-0.112519773597572,-0.132814875845724,-0.269389657943403,-0.252625221878385,-0.258054843931083,-0.216082940487262,-0.249518953634592,0.180810679568924,0.291328240669711,-0.0494981507248304,-0.0630478030354261,-0.132333984069057,-0.125542937055448,-0.22147611390694,-0.208177283249947,0.113644539650824,-0.248571675892097,-0.246599873588061
