"","s34_22","s26_20","s26_21","s26_7","s30_28","s30_5","s30_7","s26_5","s30_21","s34_18","s34_7","s30_18","s34_11","s34_23","s26_24","s30_11","s30_8","s34_26","s26_15","s30_3","s30_22","s34_1","document","s30_25","s34_3","s30_24","s26_6","s26_19","s34_6","s30_20","s30_27","s30_16","s34_27","s30_19","s34_16","s26_18","s34_12","s26_23","s26_26","s34_15","s30_12","s34_28","s26_11","s30_14","s34_25","s26_1","s34_8","s30_1","s34_2","s34_32","s34_33","s34_34","s30_23","s26_12","s26_27","s30_30","s26_13","s34_19","s30_13","s30_2","s26_14","s34_24","s30_6","s34_21","s26_10","s26_16","s34_14","s30_10","s26_25","s26_3","s30_29","s34_10","s26_4","s34_4","s30_4","s34_13","s26_17","s30_17","s34_30","s26_8","s34_17","s34_29","s34_31","s26_22","s30_15","s34_20","s26_2","s30_26","s34_5","s34_9","s26_9","s30_9"
"s26_6",-0.292235802323208,-0.150439539738607,-0.29716460683684,-0.316442436247393,-0.133164719552187,-0.184836746096704,-0.270112192458012,0.199254586567323,0.0664069713453825,-0.0573536796333648,-0.0936278891102888,0.109629600993247,0.0471818584307492,0.0741623866871315,0.338748653792741,0.145598010201572,0.102202047390845,0.224141636228171,-0.164813052274906,-0.123539191067104,-0.0874663818815909,0.147816050809432,0.0443207514226309,-0.0272785086054957,-0.0368607867850334,0.574249639521122,1,0.727431515732613,0.623691898519321,0.586972478530699,0.606594422575928,0.476666144230941,0.509520295224598,0.267676418489259,0.214435973755439,0.361203208167249,0.47220980793898,0.138195581720361,0.241252469654764,0.435170397738321,0.394027840618503,0.460337571313449,-0.0205446874829593,0.0769430026201059,-0.00867087511447238,-0.0738041428804697,-0.0685918292102723,-0.0937901856649972,0.133251063851448,0.111384407970617,0.0629380551977379,0.291649196001061,0.00755434194164916,0.241319287211367,0.293532097071918,0.224968106641189,0.187126869924143,0.103971744484293,-0.00158110312657851,0.0678486817531856,-0.236333848223326,-0.238348622375948,-0.208886971885181,-0.239011074302606,-0.0937506713910614,-0.290438400701364,-0.206549486239277,-0.251890606182069,-0.329591732015225,-0.234104173061298,-0.19855084363446,-0.163143200431307,-0.0375792008239444,-0.154204312013558,0.0491299290388154,-0.105210667060909,-0.300132588883844,-0.276460186351798,-0.335704190128728,-0.213764596027895,-0.254251731698045,-0.179764825694918,-0.238884787180129,-0.220066205648986,-0.14516730681412,0.299592467553168,0.147114982920317,0.0407415847145713,-0.111425533225468,-0.226500893897009,-0.307875929803809,-0.160288582062977
"s26_19",-0.256530972505222,-0.130114088893455,-0.253938172244169,-0.272380730136564,-0.142701674688384,-0.179193216704767,-0.251094899290936,0.0441924992382423,0.00476238881991705,-0.111298813264727,-0.0862887720407598,-0.0588633621111881,-0.102316718798684,-0.0726238793687427,0.123004452019212,-0.00966997835817589,0.0413825111847095,0.102121367655097,-0.259434144240115,-0.201636853755827,-0.0931019855196129,0.053332726248101,-0.0222066608100651,-0.0381943302348435,-0.117300972309065,0.456665004845078,0.727431515732613,1,0.841359889446705,0.733114414557774,0.767350362494139,0.54595339498123,0.658839079284155,0.118678350883173,0.0886634931464099,0.120530687312731,0.324614347207981,0.0428653436157475,0.0556970338459505,0.407968303453301,0.337726034580219,0.422350004733368,-0.151421920132374,0.0465770741987557,-0.00464135398772612,-0.0745525104566162,-0.0792605831550704,-0.105942166808571,0.0232281406070179,0.0621433476922253,0.0507948616902829,0.248133689850825,0.00618958287453465,0.240389188245619,0.180330577447497,0.179694546061298,0.0591431702668599,0.0909973514735742,-0.0626491225178079,0.0445179957963536,-0.127318547100343,-0.121018200275233,-0.115513626682913,-0.134151542504382,-0.0448191993964067,-0.189604251917201,-0.181118149899084,-0.215829310297663,-0.208651718784118,-0.160650533084639,-0.117450651443497,-0.0964823380975005,0.0152286978937122,-0.103661332828745,0.00440201816644255,-0.122972435118636,-0.265473510337761,-0.217195185224279,-0.27149710177966,-0.208884499919093,-0.228256783133048,-0.114861813695098,-0.18959815167017,-0.14554700517287,-0.116083131411732,0.403330383461395,0.33349128100161,0.121770031613302,-0.121516031759683,-0.130941638548766,-0.245030441811364,-0.0847183749966617
"s34_6",-0.345393174751227,-0.132249679142072,-0.271911504073966,-0.275714211208849,-0.196593328114267,-0.210897354444747,-0.314162537548324,0.025009809402772,0.0265677548157215,-0.137203609673108,-0.110067959887531,0.0257402596473825,-0.0796641813576401,-0.0557007457615602,0.164660010863054,0.0268517891814477,0.176143941297715,0.305626659455797,-0.0731576265628819,-0.0502828665354107,-0.118775375417093,0.0771111360314669,0.0198272876003254,0.0115754196341025,-0.0278777628390686,0.462946456668045,0.623691898519321,0.841359889446705,1,0.750064234305557,0.791724801997697,0.526814658684723,0.670439330277533,0.167340571032804,0.128826414368257,0.184191724125566,0.440634347583947,0.0993711589998573,0.132166235904093,0.419014814736351,0.401739179904261,0.572700592315245,-0.139051291726629,0.066646826498435,0.00558607379158313,-0.0747302888328318,-0.0811980786908066,-0.113122915861555,0.0409883642841909,0.104159462008611,0.0866147303855991,0.364863341854859,0.0268794537396593,0.189680185786975,0.185621682517911,0.219437502806785,0.082429892736354,0.102414226931576,-0.101413337540063,0.0909793271439529,-0.171022846661586,-0.17002706813671,-0.154349553880937,-0.199722730152638,-0.0918515040874298,-0.223299043807074,-0.272298417612038,-0.222847174169093,-0.253584290488628,-0.181208299379874,-0.190101508809763,-0.141412362428378,-0.0407714727421834,-0.141736745529648,0.00570062713647912,-0.190579625193045,-0.250100285341434,-0.254332990511692,-0.366114506388912,-0.205737370067399,-0.285119649860143,-0.171346985038729,-0.294365270397812,-0.180215582505634,-0.144164915404405,0.515729437955429,0.217136001868089,0.0658638606340514,-0.163910390137396,-0.211648097930554,-0.247670843234296,-0.12599016161035
"s30_20",-0.270451417540005,-0.112984154369737,-0.215175727165642,-0.244244054974836,-0.171574691116177,-0.22573690147798,-0.311730720240826,0.0517004053279138,0.0175426019974442,-0.0852387202606582,-0.049248707982419,-0.0590640007463738,-0.101199088192297,-0.104511159500443,0.131946141960301,-0.0240290963633862,0.107101979437222,0.0676424405476371,-0.199422235744513,-0.211501864398335,-0.116079957208312,0.0537314001764059,-0.0159636827960822,-0.00115054705148615,-0.0739220463114978,0.505257142534823,0.586972478530699,0.733114414557774,0.750064234305557,1,0.789055207485117,0.511870840185158,0.5308690289309,0.156282087665453,0.140566495118835,0.120998454532084,0.301929439029797,0.180439363524514,0.14389480404993,0.436029217321886,0.453870316060916,0.491026515001962,-0.0682214199434042,0.167576811116841,0.0520376805795465,-0.0318730134882428,-0.0201991059954248,-0.137522880000805,0.0570513869555664,0.123516260636533,0.083543100452015,0.342240888020099,0.00514332373381465,0.216597956678216,0.226231762565774,0.244890104811932,0.103104512513836,0.135614938061075,-0.100395370576257,0.0393595153026291,-0.157793653243028,-0.154593185465887,-0.150971624495469,-0.166745914815029,-0.0561948490784519,-0.19626239135353,-0.210034583687252,-0.252276103166499,-0.1780017985404,-0.109825541143058,-0.182833024741601,-0.110578009121109,0.00561284748219724,-0.0644157015144767,0.0196935963285577,-0.116447591809446,-0.231835496630825,-0.292847646764004,-0.301403258539997,-0.154261125048699,-0.209925367657314,-0.103514249285985,-0.158504684055679,-0.107706426091139,-0.108340035034356,0.453908168579335,0.241653588595042,0.197539478598229,-0.135265821397042,-0.176496114665522,-0.225398595547234,-0.143229335628742
"s30_27",-0.343192952773555,-0.197539055021739,-0.301593096766898,-0.325867105265384,-0.240782052473802,-0.293483569864357,-0.391132537788321,0.0316347054493796,0.0607424716862847,-0.139865048145557,-0.115688181984245,0.0555446834015657,-0.0446184592629273,-0.0502985624254537,0.220987716146404,0.0339369466239711,0.152070733551858,0.162305135168296,-0.145742377199628,-0.155940186035681,-0.153703943881126,0.0927013010925127,0.0168843365190906,0.0263895211414286,-0.0206705270815344,0.571007656000427,0.606594422575928,0.767350362494139,0.791724801997697,0.789055207485117,1,0.699398008335044,0.578673593635599,0.26378887556582,0.161019662849167,0.192017796925131,0.388419407885287,0.175991077080027,0.206350630492999,0.361982148313157,0.458211925979629,0.522643552142608,-0.0415443626459939,0.120168313744303,0.0365766413896137,0.017730508239626,-0.0247164202874266,-0.135889361815833,0.110444682350292,0.156320631233099,0.171869624955214,0.461235303743847,0.0814688158515533,0.236418149724748,0.298503372888005,0.351110297205652,0.193588707666703,0.14766139051935,-0.0402971148880033,0.129712567951557,-0.210893426692593,-0.201781662780785,-0.216654553872401,-0.215703005785899,-0.0251368722310641,-0.193780493170285,-0.189152066282949,-0.27820309084694,-0.229198561330592,-0.124223219644465,-0.153381066504974,-0.0979568055100754,-0.0178708547841154,-0.0891641173957159,0.0217486039428476,-0.0858580501925606,-0.271726709487919,-0.311995721987596,-0.337986891246759,-0.163837198550266,-0.228337601793018,-0.146560143214688,-0.251460493085113,-0.173098977473249,-0.14233044885869,0.38801993174893,0.144012349396873,-0.0154558040017505,-0.126615571659297,-0.189895426650979,-0.298073169546225,-0.141193912261601
"s30_16",-0.34895013110383,-0.251842466231468,-0.291042225717929,-0.346970180620727,-0.252747958993342,-0.335421641178548,-0.41795511551612,-0.030794407617362,0.0493845371521906,-0.153780095512705,-0.139955172592987,0.12920276221869,0.00719654663912433,0.0168144430639449,0.192002524008266,0.0678310483825434,0.127219415810498,0.123551937292448,-0.127655122475696,-0.12384190639743,-0.0658722981178578,0.174810073205516,-0.0465152548413837,0.00782297421275317,-0.0161395520801163,0.447864920243995,0.476666144230941,0.54595339498123,0.526814658684723,0.511870840185158,0.699398008335044,1,0.576398510596633,0.310812005204326,0.178756792088196,0.210099490054919,0.415143300526128,0.172615122267533,0.230852961283205,0.224919033644087,0.327923590870538,0.378215242142062,0.0157936888245312,0.0865400783131194,-0.00271292480794735,0.0678679188947469,0.00457555803351844,-0.11851079044047,0.17590796806581,0.180148657280691,0.178650160047697,0.371596988744841,0.0512579473618116,0.196971505997453,0.336860388826212,0.326927759596978,0.335898293757247,0.247231603554203,0.0703163878499478,0.282205025118953,-0.224044834070551,-0.228857295143979,-0.239188734338074,-0.209484928327465,0.0492516580700772,-0.12168920222735,-0.0817447230302178,-0.245908405541483,-0.177842099459824,-0.0724297087100071,-0.0757742052449924,-0.081124064685748,0.00149924818340772,-0.0767326224157617,0.0701257047275063,-0.0210892618623048,-0.2505984645917,-0.292181190588526,-0.277124265230888,-0.0887924840591419,-0.206164027142497,-0.114254850961391,-0.198421167350041,-0.131260321883612,-0.0833558309300817,0.241330381909609,0.0898573975712916,-0.0997822907750693,-0.0931464146372098,-0.168724332834879,-0.259255497294094,-0.133551323452567
"s34_27",-0.353623971757352,-0.205762761235152,-0.272161113705888,-0.322975649787309,-0.186477540298743,-0.241589215094266,-0.31812617491682,-0.0568471373909378,-0.0291298083701393,-0.162577942761574,-0.182168488579246,-0.0333258148377422,-0.118847858438965,-0.109842012884065,0.0928295780027507,-0.0503810926875808,0.0587979601791409,0.0638525166136142,-0.193103888030203,-0.129008079614697,-0.0627812796840356,0.149080185950356,-0.0823336405731233,-0.0557993523895366,-0.131238762576165,0.354466304701351,0.509520295224598,0.658839079284155,0.670439330277533,0.5308690289309,0.578673593635599,0.576398510596633,1,0.149945201748453,0.143172856688675,0.109319768321489,0.334827124994487,0.102102351791951,0.0867994480091739,0.15585464438214,0.249417334379577,0.324344167186091,-0.077976448624217,0.0436187612156245,-0.0348938417380708,-0.0237615402715255,-0.0831713513601747,-0.060591984290892,0.107446705220852,0.0807711588230811,0.132620895135729,0.286227091932374,0.0550921339456766,0.182355524142578,0.247659873514765,0.241762940476234,0.119959916282453,0.0863298628495252,-0.0217646120753325,0.139514356850907,-0.0901483288267025,-0.0620849887230016,-0.0590001269880156,-0.0310242020517126,0.100742159165124,-0.0227772009626794,0.0634910418114427,-0.161104200187835,-0.129690542826106,-0.0374053901483448,0.0111791101213813,-0.0568689302837977,0.0425357712117913,-0.0320824327468828,0.0393727365906329,-0.0531624144222426,-0.255949927815336,-0.186488136718295,-0.207393314070815,-0.124694295101754,-0.254674277370996,-0.0581938950421,-0.179513490818251,-0.150353640621845,-0.103091666075174,0.348934612731242,0.148941275052406,0.0329541460369092,-0.161924861169263,-0.089991381908508,-0.187799785716178,-0.0363671186119136
"s30_19",-0.242743846810412,-0.137917276408968,-0.219265849629573,-0.22195217029578,-0.200931303440122,-0.186916536473921,-0.284185715796358,0.0395106584837783,0.236558539515286,-0.00571729060025734,-0.0996671348465174,0.250796280823817,0.186279056094567,0.164886090365562,0.308754610254939,0.281554115358919,0.248959087213488,0.181984280331491,0.0944650943907347,0.0702813075356561,-0.0263618117353317,0.440056096634139,0.0546590465972901,0.0154735982148273,0.0868514284294637,0.268087308930215,0.267676418489259,0.118678350883173,0.167340571032804,0.156282087665453,0.26378887556582,0.310812005204326,0.149945201748453,1,0.558033872956059,0.472863290680613,0.402541976334258,0.261952020809195,0.404671215566611,0.170434821318827,0.390491097033247,0.238242391380769,0.12914845804345,0.0232805959845258,-0.0166518599783007,0.0192126370060673,0.0125583393148017,-0.0841303086005012,0.283854084192258,0.102876426852952,0.0609157032755029,0.273647917575967,0.0225223137762955,0.130664441970508,0.32349959014157,0.31101705050615,0.181517621820951,0.0905172018144587,0.0549271395883491,0.0604783055257023,-0.246470910631111,-0.273027840022781,-0.270314967419968,-0.267150243895706,-0.0966808091202943,-0.211525968435623,-0.156551115979225,-0.240821549886006,-0.263470499675922,-0.157794869055454,-0.273262079489299,-0.178130752822006,-0.105980617434644,-0.155746203253114,-0.0605393039731255,0.00265459960873695,-0.169042531418328,-0.278936219306749,-0.274927227855301,-0.0958311646458518,-0.187837561103405,-0.177444211668396,-0.213051959734266,-0.156470310373859,-0.153624862379827,0.0179834272478665,-0.106872861437393,-0.151800438970978,-0.0501537358055855,-0.269049282156698,-0.256924694636943,-0.287263613801284
"s34_16",-0.147849165568411,-0.043464940215747,-0.0853812244097681,-0.095663421845946,-0.100096335133852,-0.0754710730951434,-0.147421655438942,0.00728838935831584,0.146760008385626,0.0506806621913439,-0.0592831667676045,0.121287011246748,0.140219237287956,0.0942777871262846,0.25811534355469,0.191712548492925,0.136906080242561,0.160330284887776,0.0668012852693241,0.0406460128166699,-0.00230376580597771,0.202025361012438,-0.0155468363690756,-0.041387545618598,-0.0156577466364243,0.140880478882197,0.214435973755439,0.0886634931464099,0.128826414368257,0.140566495118835,0.161019662849167,0.178756792088196,0.143172856688675,0.558033872956059,1,0.337703444025402,0.374933456495895,0.108553744331683,0.311051715384724,0.135680519941196,0.208557584622905,0.178079780949531,0.0300737494293669,-0.00470168177353291,-0.00102469711105271,-0.0137743731474537,-0.0416737268897784,-0.0665830934471667,0.11103536142697,-0.0132758298041192,0.0224344271508075,0.214239899680138,-0.0115179717339432,0.0656483310283518,0.139191201162724,0.122044839316003,0.0743238587029342,-0.00499215779866403,-0.00761995609470052,0.0203897151596584,-0.215282970925216,-0.246804295502387,-0.210591129040304,-0.249645516224826,-0.0980852837772501,-0.135142625040391,-0.117876840532434,-0.11900014899838,-0.188042660283344,-0.140608966658549,-0.179921552487034,-0.180498956346194,-0.114970280794649,-0.184735608683985,-0.0800529334009286,-0.0707985336295958,-0.042560757206441,-0.0755363566876242,-0.0940971925864324,-0.0943082173751124,-0.165540251831184,-0.100780213993167,-0.130006862208831,-0.0877450323319721,-0.0836349950382226,0.0426483704238411,-0.0122118063892821,-0.0429297992860537,-0.0363037680811908,-0.196235926557796,-0.15767250598274,-0.160561714713678
"s26_18",-0.220117337128201,-0.118993813658321,-0.249126474683976,-0.23979570077014,-0.134486873283339,-0.116185328939692,-0.210219299825141,0.0594625979867986,0.198820646319361,0.0544863990685706,-0.0455152930090678,0.338335999397436,0.245656526095996,0.43138742543692,0.558980453808735,0.36994645165111,0.205304875443454,0.252576919678137,0.174506759775827,0.096637934611913,0.00407661851735311,0.345884862455702,0.00559397779810526,-0.00174474763278805,0.123072033943851,0.16681626098954,0.361203208167249,0.120530687312731,0.184191724125566,0.120998454532084,0.192017796925131,0.210099490054919,0.109319768321489,0.472863290680613,0.337703444025402,1,0.457804198328774,0.263324400362421,0.450649206404397,0.214250129590668,0.374303643094115,0.242135307712958,-0.0518739548778111,-0.0246855125147132,-0.0847285971796623,-0.0708742645478316,-0.0823225035491313,-0.0944662760697189,0.148805788419546,0.0443692305668685,0.0356634173440017,0.148811678409382,0.0327988981288712,0.0712689556165369,0.263631963987687,0.180354053300362,0.147161334482201,0.0411165735811987,0.178706168911063,0.0686031347328633,-0.330597979902272,-0.290371093752911,-0.282002705445732,-0.302012372555905,-0.203504280663247,-0.313757084482193,-0.223778305327378,-0.202578299057545,-0.400016016233128,-0.301428957168691,-0.267087266843826,-0.208194133758776,-0.168778892531448,-0.234658431243762,-0.0695653818988305,-0.101833324151321,-0.173394721648766,-0.225686758661476,-0.28183174713858,-0.192386760223457,-0.206571734780472,-0.188370730917252,-0.211216673550251,-0.22246983268174,-0.136488756266526,0.171889217984628,-0.143451575190051,-0.129045151344583,-0.0741269437809249,-0.285702446181761,-0.29560241314703,-0.215291112805384
"s34_12",-0.363100980148353,-0.118594714782185,-0.254026732726628,-0.242313582429076,-0.190705813222187,-0.148108908793935,-0.291588559803395,0.0999252644807263,0.19000335805288,0.0282905507382857,-0.115293517274836,0.31941859554757,0.256763026798311,0.287269861105432,0.484376348143509,0.403254993045899,0.242314784070284,0.42441391692149,0.166252986113291,0.160627205080841,-0.0389473379449257,0.324472614442656,0.0428836930436532,-0.0203187890444527,0.0757747139696052,0.331698619208188,0.47220980793898,0.324614347207981,0.440634347583947,0.301929439029797,0.388419407885287,0.415143300526128,0.334827124994487,0.402541976334258,0.374933456495895,0.457804198328774,1,0.184902612287171,0.287125139580718,0.322242734396233,0.412163262018237,0.544150549272138,-0.00640910564801476,0.0253394409566825,-0.0606135135429285,-0.0666144340946213,-0.0450492530891715,-0.102670568023398,0.21997383970436,0.105834002629189,0.087262108637287,0.335661323521556,0.00207506357818198,0.119790940603016,0.186742403846813,0.197499270941862,0.111093135536249,0.0306808538079255,0.00904382414322747,0.0538298053726027,-0.294926644735258,-0.368897667332171,-0.308207125077321,-0.379627750248018,-0.162439057188457,-0.277200064115487,-0.287400114035448,-0.220778661549267,-0.34198999796357,-0.248330646451611,-0.309488140229896,-0.271283513208802,-0.143912076929444,-0.296148557392365,-0.0490091519607372,-0.12691738663622,-0.216948648739223,-0.276720725531261,-0.407420902464835,-0.170441935078973,-0.304793333857901,-0.235412411794519,-0.293831888077859,-0.194734769923297,-0.129270459884598,0.141529861898781,0.0693691399147408,-0.0814123525256083,-0.0642335500798819,-0.305030788076963,-0.22405002455603,-0.201577006032039
"s26_23",-0.10128098868654,0.0128174232068656,-0.0496676330336344,-0.0841760111279308,0.0229128206952923,-0.0646639254034073,-0.102274223641542,0.0514664342646826,0.228069896855928,0.219727205526735,0.0672068127783154,0.110884032276821,0.0388338539831337,0.0745281039924292,0.23179862721637,0.0928324941945107,0.145516015578546,0.0100480812390955,-0.025570928425824,-0.0516460296251748,0.140443036529007,0.171181745711588,0.000964748000355284,0.00332593569610513,0.0333151041054538,0.0581254867984211,0.138195581720361,0.0428653436157475,0.0993711589998573,0.180439363524514,0.175991077080027,0.172615122267533,0.102102351791951,0.261952020809195,0.108553744331683,0.263324400362421,0.184902612287171,1,0.498747260654962,0.174893576363957,0.35199564407085,0.316769163982285,-0.0457871683201937,0.0355107592652496,-0.0434042166918154,0.0462326774821739,0.0285954802554946,-0.0561325950126945,0.128719303370224,0.292574403893319,0.352025812909486,0.241503555427142,0.0899586668645073,0.185017759798724,0.348011042318534,0.256622025838172,0.265398025171166,0.115952888544277,-0.0101804995409488,0.143483160154814,-0.311550811667604,-0.251709112480024,-0.251202220528685,-0.215988511536252,-0.104589263686462,-0.232315842811623,-0.163475071769584,-0.113309167430884,-0.217132021652129,-0.162930699802439,-0.202626390344519,-0.135328663998808,-0.151411298493687,-0.190542398423208,-0.0224884385175253,-0.0256710610404302,-0.0577402000635048,-0.164332835571674,-0.184818003486827,-0.0446667193749868,-0.116288891590396,-0.074511631438137,-0.0762104692778166,-0.068607547850895,0.0124187710853728,0.0969378974944046,-0.206870899440413,-0.153168249592311,-0.09612126006736,-0.155311669050448,-0.18998285659749,-0.0616941676444654
"s26_26",-0.105275072883039,-0.014515917816173,-0.11448365278801,-0.116030415090057,0.0580529725275694,-0.0662291595604351,-0.104348398997375,0.0972044702295423,0.467586543043457,0.330449214636631,0.203639400111423,0.214911663753873,0.144921964806779,0.192278868216952,0.432362508389523,0.188993227175449,0.184588602426648,0.151683273733681,0.0548582783794839,-0.0315907204249852,0.0176912461693938,0.162770304880879,-0.00142743831229761,0.0479075030353069,0.124401006150944,0.129770408446318,0.241252469654764,0.0556970338459505,0.132166235904093,0.14389480404993,0.206350630492999,0.230852961283205,0.0867994480091739,0.404671215566611,0.311051715384724,0.450649206404397,0.287125139580718,0.498747260654962,1,0.20626386786136,0.371020571026775,0.352603219320865,0.0501971693861447,0.046313842990167,-0.0218028028253908,0.127502214647892,0.0337803586515769,-0.0638277342321308,0.190808474771754,0.213891172471886,0.165390560119702,0.299062637142243,0.151295857647259,0.267955088484285,0.576197367391784,0.376990069257991,0.393067361914175,0.161357786385552,0.0320887180229767,0.318040122402641,-0.441702048794641,-0.371267250872175,-0.375478163226111,-0.360474781751577,-0.20950305597054,-0.3623397195269,-0.255202369886534,-0.169309437114949,-0.356366478639799,-0.258623461264156,-0.320016883196301,-0.259733867596834,-0.230977477278788,-0.284768337887929,-0.0385984148165772,-0.0485141854007445,-0.0750730271982045,-0.229998908235571,-0.267455807139199,-0.0873691997681384,-0.170219890159656,-0.151987064219853,-0.161960858009846,-0.175697657746749,-0.0455022538296045,0.119008107967576,-0.278967617055736,-0.218645736854631,-0.0956006476006765,-0.214496173676286,-0.214116542678083,-0.117956591208497
"s34_15",-0.190717876392781,0.0779174427736802,-0.0457121693887894,-0.0734638653301123,0.00240389967108321,-0.0771421668741533,-0.151766215911096,0.0846875381378552,0.130148574384311,0.0973233189807751,0.0673662188701318,0.0951418804236348,0.0428503818531577,0.0675251862976739,0.145577606107797,0.164557614173344,0.266893987367909,0.220126560220502,-0.0187884510386707,-0.0467664669006114,-0.0464807277590018,0.109242473017169,0.00620165769642146,-0.0363713479248232,0.0224705049029838,0.222915931840922,0.435170397738321,0.407968303453301,0.419014814736351,0.436029217321886,0.361982148313157,0.224919033644087,0.15585464438214,0.170434821318827,0.135680519941196,0.214250129590668,0.322242734396233,0.174893576363957,0.20626386786136,1,0.418323689898422,0.490238106535146,-0.12731743106447,0.0552130583110678,-0.0944410257698761,-0.0577041558220807,-0.032863339636388,-0.0768281231518118,0.0622303918635042,0.0522492399697602,-0.0315045529638319,0.0903935473882115,-0.0124287188873797,0.151026341343679,0.136274205390946,0.159236085371658,0.0430404078587788,0.0569949026737263,-0.0394776383504965,0.0701820255926338,-0.205953515285854,-0.280471891771167,-0.202272336729299,-0.264874396818853,-0.12900775332908,-0.19465936798111,-0.275577590800856,-0.177336353348095,-0.187317055880999,-0.194492337795795,-0.21830832432391,-0.206114308884577,-0.119867605664881,-0.281983839925949,-0.068274555929723,-0.16101360255434,-0.0937097021090583,-0.192272978017419,-0.298538591885253,-0.128936034626414,-0.218641748489598,-0.153973943418073,-0.231843218002707,-0.0950463886310865,-0.0832903619129244,0.100651767546037,-0.00761681095309186,-0.0453435418451252,-0.111304979618554,-0.275038816660799,-0.136212216425224,-0.119074604934974
"s30_12",-0.14570941814831,0.117379832116699,-0.0396259424282901,-0.0125023887361804,0.111003348611459,0.037159013574618,-0.0970497875467242,0.317226041815444,0.459381898910039,0.285676472847043,0.142452763818419,0.115497352389319,0.0756390486146575,0.0713245275399314,0.314659069287806,0.287974959435304,0.175535504607087,0.12502713257372,-0.0436601668448591,-0.14622483800473,-0.0895158401263898,0.145147877184409,0.039900155615382,-0.151601730115567,-0.013114812385274,0.380723533724136,0.394027840618503,0.337726034580219,0.401739179904261,0.453870316060916,0.458211925979629,0.327923590870538,0.249417334379577,0.390491097033247,0.208557584622905,0.374303643094115,0.412163262018237,0.35199564407085,0.371020571026775,0.418323689898422,1,0.670837328007779,-0.0141612258483461,0.0474303196386553,-0.0263930159636422,-0.0817855775287971,0.0192048733602132,-0.173518065536028,0.118790090205909,0.0986044533070791,0.0703126276903354,0.292710124541248,-0.0362642471539004,0.135182631414049,0.226858788429104,0.215080672515935,0.0909668642562397,0.069707779144944,-0.0204794117105027,0.0749038282010157,-0.287172849294446,-0.307144969229301,-0.352836176854397,-0.32578681620372,-0.19446905800084,-0.31264186420396,-0.291543534758246,-0.378840767045932,-0.294184508083949,-0.271906440590792,-0.41683633937902,-0.24413956002078,-0.194634767213684,-0.27932910421401,-0.14195935089034,-0.151734453527078,-0.134276704377957,-0.369306082059078,-0.362286279056522,-0.148658983441377,-0.254035618104371,-0.182968178892849,-0.148518106010314,-0.11200051142534,-0.102277007947185,0.367907048777641,-0.0459779913336542,-0.168351508923581,-0.0513304740715411,-0.165944788659663,-0.102587632828368,-0.0963203875824582
"s34_28",-0.287454082217617,0.0684484039481928,-0.113476892586708,-0.068635770054176,-0.0163003226291,-0.0642300632105587,-0.176351741825163,0.314883847267337,0.325150251042526,0.237824591013612,0.126747890471136,0.119980053973077,0.00725218569840032,0.0174663329179099,0.258432094015782,0.149662986546236,0.209946740912153,0.328688757803513,0.0176017471445213,-0.00511177632991447,-0.0799432377620561,0.124598123577107,0.0779024350114087,-0.014573555233552,0.0616909461491487,0.395763241550679,0.460337571313449,0.422350004733368,0.572700592315245,0.491026515001962,0.522643552142608,0.378215242142062,0.324344167186091,0.238242391380769,0.178079780949531,0.242135307712958,0.544150549272138,0.316769163982285,0.352603219320865,0.490238106535146,0.670837328007779,1,-0.112933799857393,0.0342765254124376,-0.00610680971069436,-0.0659183707925705,-0.0116016158867604,-0.103137299137205,0.0975733120511746,0.197906179654391,0.219948909387815,0.467968277086814,0.0272809113830096,0.196264454734792,0.208761863489503,0.220077342570608,0.144700068814983,0.122311491578772,-0.0730561925516354,0.121522591706238,-0.274046050926558,-0.331544231346496,-0.297183918972467,-0.362676422647317,-0.173996728685708,-0.305028550252296,-0.367765161973028,-0.255230973950059,-0.275571015764141,-0.270876655678071,-0.334035162407469,-0.244592021561463,-0.170806106125975,-0.304980536630418,-0.0622048133471098,-0.235547969745217,-0.183422687780016,-0.32588724436642,-0.443192328865847,-0.185121855658092,-0.307039071078093,-0.221994003657021,-0.268810369165758,-0.169936454756206,-0.124344933222098,0.401402396178229,0.0522842387651837,-0.0584021734560681,-0.107632079501466,-0.141747364972282,-0.118031243121022,-0.0873680158473499
